sdtname,dtname,stname,number_of_cell_towers
Sudhagad,Raigarh,MAHARASHTRA,29
Sujangarh,Churu,RAJASTHAN,2
Sullurpeta,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,14
Sult,"Almora
",UTTARAKHAND,1
Sultanabad,Peddapalli,TELANGANA,8
Sultanpur,Sultanpur,UTTAR PRADESH,61
Sultanpur Lodhi,Kapurthala,PUNJAB,13
Sulthanbathery,Wayanad,KERALA,336
Sulur,Coimbatore,TAMILNADU,253
Sumerpur,Pali,RAJASTHAN,7
Sunam,Sangrur,PUNJAB,24
Sundarnagar,Mandi,HIMACHAL PRADESH,18
Supa,Uttara Kannada,KARNATAKA,3
Surajpur,Surajpur,CHATTISGARH,5
Surat City,Surat,GUJARAT,2389
Suratgarh,Ganganagar,RAJASTHAN,1
Surgana,Nashik,MAHARASHTRA,15
Suri - I,Birbhum,WEST BENGAL,23
Suri - II,Birbhum,WEST BENGAL,10
Suryapet,Nalgonda,TELANGANA,29
Susner,Agar Malwa,MADHYA PRADESH,1
Suti - I,Murshidabad,WEST BENGAL,3
Suti - II,Murshidabad,WEST BENGAL,20
Sutrapada,Gir Somnath,GUJARAT,21
Suwasara,Mandsaur,MADHYA PRADESH,5
Swarupnagar,North Twenty Four Parganas,WEST BENGAL,18
TAWANG CIRCLE,Tawang,ARUNACHAL PRADESH,3
THANDRAMPET,Tiruvannamalai,TAMILNADU,3
Tada,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,15
Tadepalle,Guntur,ANDHRA PRADESH,56
Tadepalligudem,West Godavari,ANDHRA PRADESH,36
Tadikonda,Guntur,ANDHRA PRADESH,10
Tadpatri,Anantapur,ANDHRA PRADESH,38
Tadvai,Mulugu,TELANGANA,1
Tahrauli,Jhansi,UTTAR PRADESH,5
Takhatpur,Bilaspur,CHATTISGARH,8
Tal,Ratlam,MADHYA PRADESH,3
Tala,Raigarh,MAHARASHTRA,5
Talaja,Bhavnagar,GUJARAT,78
Talakondapalle,Ranga Reddy,TELANGANA,2
Talala,Gir Somnath,GUJARAT,61
Talamadugu,Adilabad,TELANGANA,1
Talappilly,Thrissur,KERALA,569
Talasari,Palghar,MAHARASHTRA,48
Talbehat,Lalitpur,UTTAR PRADESH,7
Talcher Sadar,Anugul,ODISHA,2
Taldangra,Bankura,WEST BENGAL,1
Taliparamba,Kannur,KERALA,220
Tallapudi,West Godavari,ANDHRA PRADESH,9
Talod,Sabar Kantha,GUJARAT,17
Talode,Nandurbar,MAHARASHTRA,6
Talwandi Sabo,Bathinda,PUNJAB,12
Tamando,Khordha,ODISHA,4
Tambaram,Kancheepuram,TAMILNADU,552
Tamia,Chhindwara,MADHYA PRADESH,2
Tamkuhi Raj,Kushinagar,UTTAR PRADESH,17
Tamluk,Purba Medinipur,WEST BENGAL,50
Tamnar,Raigarh,CHATTISGARH,1
Tanakal,Anantapur,ANDHRA PRADESH,4
Tanda,Ambedkar Nagar,UTTAR PRADESH,15
Tanda,Rampur,UTTAR PRADESH,6
Tandur,Adilabad,TELANGANA,1
Tandur,Rangareddy,TELANGANA,3
Tangi,Cuttack,ODISHA,1
Tangmarg,Baramula,JAMMU & KASHMIR,18
Tangutur,Prakasam,ANDHRA PRADESH,28
Tankara,Morbi,GUJARAT,30
Tanuku,West Godavari,ANDHRA PRADESH,52
Taoru,Nuh,HARYANA,65
Tapa,Barnala,PUNJAB,17
Tapan,Dakshin Dinajpur,WEST BENGAL,9
Tarabganj,Gonda,UTTAR PRADESH,9
Tarakeswar,Hugli,WEST BENGAL,2
Tarana,Ujjain,MADHYA PRADESH,21
Taranagar,Churu,RAJASTHAN,3
Tarapur,Anand,GUJARAT,67
Tarikere,Chikkamagaluru,KARNATAKA,4
Tarlupadu,Prakasam,ANDHRA PRADESH,2
Tarn Taran,Tarn Taran,PUNJAB,19
Tasgaon,Sangli,MAHARASHTRA,2
Tehatta - I,Nadia,WEST BENGAL,7
Tehri,Tehri Garhwal,UTTARAKHAND,19
Tekkali,Srikakulam,ANDHRA PRADESH,1
Tekmal,Medak,TELANGANA,2
Telhara,Akola,MAHARASHTRA,5
Teliamura,Khowai,TRIPURA,2
Telkapalle,Mahbubnagar,TELANGANA,3
Tenali,Guntur,ANDHRA PRADESH,38
Tenkasi,Tirunelveli,TAMILNADU,42
Teok,Jorhat,ASSAM,1
Teonthar,Rewa,MADHYA PRADESH,6
Teosa,Amravati,MAHARASHTRA,5
Tezpur,Sonitpur,ASSAM,5
Thakurdwara,Moradabad,UTTAR PRADESH,34
Thakurpukur Mahestola,South Twenty Four Parganas,WEST BENGAL,817
Thalassery,Kannur,KERALA,538
Thallarevu,East Godavari,ANDHRA PRADESH,12
Thanagazi,Alwar,RAJASTHAN,2
Thane,Thane,MAHARASHTRA,4943
Thanesar,Kurukshetra,HARYANA,415
Thanjavur,Thanjavur,TAMILNADU,123
Tharad,Banas Kantha,GUJARAT,4
Tharangambadi,Nagapattinam,TAMILNADU,33
Thasra,Kheda,GUJARAT,34
Thavanampalle,Chittoor,ANDHRA PRADESH,7
The Dangs,The Dangs,GUJARAT,13
Theni,Theni,TAMILNADU,86
Theog,Shimla,HIMACHAL PRADESH,10
Thikri,Barwani,MADHYA PRADESH,9
Thimmajipet,Mahbubnagar,TELANGANA,4
Thingbu,Tawang,ARUNACHAL PRADESH,1
Thingsulthliah (Part),Aizawl,MIZORAM,1
Thipparthi,Nalgonda,TELANGANA,19
Thirumalgiri,Nalgonda,TELANGANA,2
Thirumangalam,Madurai,TAMILNADU,34
Thirumayam,Pudukkottai,TAMILNADU,35
Thirunallar Taluk,Karaikal,PUDUCHERRY,4
Thiruthuraipoondi,Thiruvarur,TAMILNADU,6
Thiruvaiyaru,Thanjavur,TAMILNADU,26
Thiruvalla,Pathanamthitta,KERALA,347
Thiruvallur,Thiruvallur,TAMILNADU,159
Thiruvananthapuram,Thiruvananthapuram,KERALA,1112
Thiruvarur,Thiruvarur,TAMILNADU,27
Thiruverumbur,Tiruchirappalli,TAMILNADU,41
Thiruvidaimarudur,Thanjavur,TAMILNADU,26
Thodupuzha,Idukki,KERALA,180
Thondangi,East Godavari,ANDHRA PRADESH,8
Thoothukkudi,Thoothukkudi,TAMILNADU,100
Thorrur,Warangal,TELANGANA,4
Thotlavalluru,Krishna,ANDHRA PRADESH,14
Thottambedu,Chittoor,ANDHRA PRADESH,2
Thottiyam,Tiruchirappalli,TAMILNADU,8
Thovala,Kanniyakumari,TAMILNADU,23
Thripuraram,Nalgonda,TELANGANA,3
Thrissur,Thrissur,KERALA,1182
Thullur,Guntur,ANDHRA PRADESH,17
Thuraiyur,Tiruchirappalli,TAMILNADU,2
Tijara,Alwar,RAJASTHAN,96
Tikamgarh,Tikamgarh,MADHYA PRADESH,37
Tilakwada,Narmada,GUJARAT,3
Tilda,Raipur,CHATTISGARH,14
Tilhar,Shahjahanpur,UTTAR PRADESH,15
Tiloi,Amethi,UTTAR PRADESH,9
Timmapur (LMD Colony),Karimnagar,TELANGANA,12
Tindivanam,Viluppuram,TAMILNADU,115
Tinsukia,Tinsukia,ASSAM,40
Tiring,Mayurbhanj,ODISHA,1
Tirora,Gondiya,MAHARASHTRA,10
Tiruchendur,Thoothukkudi,TAMILNADU,31
Tiruchengode,Namakkal,TAMILNADU,82
Tiruchirappalli,Tiruchirappalli,TAMILNADU,218
Tirukalukundram,Kancheepuram,TAMILNADU,64
Tirukkoyilur,Viluppuram,TAMILNADU,1
Tirumalagiri,Hyderabad,TELANGANA,115
Tirunelveli,Tirunelveli,TAMILNADU,30
Tirupathur,Sivaganga,TAMILNADU,14
Tirupathur,Vellore,TAMILNADU,87
Tirupati (Rural),Chittoor,ANDHRA PRADESH,78
Tirupati (Urban),Chittoor,ANDHRA PRADESH,307
Tiruppur,Tiruppur,TAMILNADU,352
Tirur,Malappuram,KERALA,605
Tirurangadi,Malappuram,KERALA,304
Tiruttani,Thiruvallur,TAMILNADU,51
Tiruvadanai,Ramanathapuram,TAMILNADU,10
Tiruvannamalai,Tiruvannamalai,TAMILNADU,99
Tiruvuru,Krishna,ANDHRA PRADESH,1
Tiswadi,North Goa,GOA,691
Titabor,Jorhat,ASSAM,3
Tittakudi,Cuddalore,TAMILNADU,37
Tlangnuam (Part),Kolasib,MIZORAM,5
Todabhim,Karauli,RAJASTHAN,3
Tohana,Fatehabad,HARYANA,39
Tonk,Tonk,RAJASTHAN,7
Tonk Khurd,Dewas,MADHYA PRADESH,10
Tosham,Bhiwani,HARYANA,14
Trimbakeshwar,Nashik,MAHARASHTRA,83
Tufanganj - I,Koch Bihar,WEST BENGAL,8
Tuljapur,Osmanabad,MAHARASHTRA,54
Tulsipur,Balrampur,UTTAR PRADESH,1
Tumkur,Tumakuru,KARNATAKA,67
Tumsar,Bhandara,MAHARASHTRA,14
Tundla,Firozabad,UTTAR PRADESH,57
Tuni,East Godavari,ANDHRA PRADESH,17
Tupran,Medak,TELANGANA,20
Uchchhal,Tapi,GUJARAT,10
Udaipurwati,Jhunjhunun,RAJASTHAN,3
Udayagiri,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,3
Udayarpalayam,Ariyalur,TAMILNADU,23
Udaynarayanpur,Haora,WEST BENGAL,2
Udgir,Latur,MAHARASHTRA,12
Udhagamandalam,The Nilgiris,TAMILNADU,150
Udhampur,Udhampur,JAMMU & KASHMIR,35
Udumalaipettai,Tiruppur,TAMILNADU,53
Udumbanchola,Idukki,KERALA,165
Udupi,Udupi,KARNATAKA,77
Ujjain,Ujjain,MADHYA PRADESH,247
Ukhimath,Rudraprayag,UTTARAKHAND,21
Ulavapadu,Prakasam,ANDHRA PRADESH,14
Ulhasnagar,Thane,MAHARASHTRA,306
Uluberia - I,Haora,WEST BENGAL,132
Uluberia - II,Haora,WEST BENGAL,39
Ulundurpettai,Viluppuram,TAMILNADU,103
Umarga,Osmanabad,MAHARASHTRA,12
Umarkhed,Yavatmal,MAHARASHTRA,34
Umarpada,Surat,GUJARAT,1
Umbergaon,Valsad,GUJARAT,206
Umling,Ribhoi,MEGHALAYA,9
Umrala,Bhavnagar,GUJARAT,6
Umrangso,Dima Hasao,ASSAM,4
Umred,Nagpur,MAHARASHTRA,28
Umreth,Anand,GUJARAT,30
Umri,Nanded,MAHARASHTRA,1
Umsning,Ribhoi,MEGHALAYA,2
Una,Gir Somnath,GUJARAT,51
Una,Una,HIMACHAL PRADESH,43
Unchahar,Rae Bareli,UTTAR PRADESH,8
Unchahara,Satna,MADHYA PRADESH,3
Undi,West Godavari,ANDHRA PRADESH,5
Undrajavaram,West Godavari,ANDHRA PRADESH,3
Unguturu,Krishna,ANDHRA PRADESH,26
Unguturu,West Godavari,ANDHRA PRADESH,15
Uniara,Tonk,RAJASTHAN,1
Unjha,Mahesana,GUJARAT,57
Unnao,Unnao,UTTAR PRADESH,272
Upleta,Rajkot,GUJARAT,7
Uppal,Rangareddy,TELANGANA,391
Uppununthala,Mahbubnagar,TELANGANA,2
Uran,Raigarh,MAHARASHTRA,136
Usilampatti,Madurai,TAMILNADU,17
Uthamapalayam,Theni,TAMILNADU,63
Uthangarai,Krishnagiri,TAMILNADU,2
Uthiramerur,Kancheepuram,TAMILNADU,6
Uthukkottai,Thiruvallur,TAMILNADU,43
Utnoor,Adilabad,TELANGANA,4
Utraula,Balrampur,UTTAR PRADESH,12
Uttara P.S,Khordha,ODISHA,1
Uyyalawada,Kurnool,ANDHRA PRADESH,1
Vada,Palghar,MAHARASHTRA,32
Vadakara,Kozhikode,KERALA,219
Vadali,Sabar Kantha,GUJARAT,9
Vadamalapeta,Chittoor,ANDHRA PRADESH,4
Vadgam,Banas Kantha,GUJARAT,37
Vadipatti,Madurai,TAMILNADU,17
Vadnagar,Mahesana,GUJARAT,4
Vadodara,Vadodara,GUJARAT,2550
Vaghodia,Vadodara,GUJARAT,39
Vagra,Bharuch,GUJARAT,33
Vaibhavvadi,Sindhudurg,MAHARASHTRA,27
Vaijapur,Aurangabad,MAHARASHTRA,39
Vaikom,Kottayam,KERALA,283
Vakadu,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Valangaiman,Thiruvarur,TAMILNADU,1
Valia,Bharuch,GUJARAT,19
Valigonda,Yadadri Bhuvanagiri,TELANGANA,5
Vallabhipur,Bhavnagar,GUJARAT,11
Vallabhnagar,Udaipur,RAJASTHAN,13
Vallur,Y.S.R.,ANDHRA PRADESH,13
Valmikipuram,Chittoor,ANDHRA PRADESH,1
Valod,Tapi,GUJARAT,24
Valparai,Coimbatore,TAMILNADU,20
Valsad,Valsad,GUJARAT,381
Vandavasi,Tiruvannamalai,TAMILNADU,48
Vangoor,Mahbubnagar,TELANGANA,14
Vaniyambadi,Vellore,TAMILNADU,61
Vanthali,Junagadh,GUJARAT,21
Vanur,Viluppuram,TAMILNADU,146
Varadaiahpalem,Chittoor,ANDHRA PRADESH,18
Varanasi,Varanasi,UTTAR PRADESH,1064
Vararamachandrapuram,East Godavari,ANDHRA PRADESH,7
Varni,Nizamabad,TELANGANA,14
Vasai,Palghar,MAHARASHTRA,1330
Vasant Vihar,NEW DELHI,DELHI,1749
Vatsavai,Krishna,ANDHRA PRADESH,9
Vav,Banas Kantha,GUJARAT,2
Vazhapadi,Salem,TAMILNADU,51
Vedasandur,Dindigul,TAMILNADU,13
Veenavanka,Karimnagar,TELANGANA,1
Veeraghattam,Srikakulam,ANDHRA PRADESH,2
Veerakeralamputhur,Tirunelveli,TAMILNADU,4
Veerapunayunipalle,Y.S.R.,ANDHRA PRADESH,1
Veerullapadu,Krishna,ANDHRA PRADESH,1
Veldanda,Mahbubnagar,TELANGANA,27
Veldurthi,Guntur,ANDHRA PRADESH,2
Veldurthi,Kurnool,ANDHRA PRADESH,9
Velgatoor,Jagitial,TELANGANA,3
Velhe,Pune,MAHARASHTRA,8
Vellore,Vellore,TAMILNADU,259
Vempalle,Y.S.R.,ANDHRA PRADESH,3
Vemulapalle,Nalgonda,TELANGANA,13
Vemulawada,Rajanna Sircilla,TELANGANA,23
Vemuru,Guntur,ANDHRA PRADESH,3
Vengurla,Sindhudurg,MAHARASHTRA,10
Venkatachalam,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,12
Venkatagiri,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,2
Venkatapur,Mulugu,TELANGANA,3
Vepada,Vizianagaram,ANDHRA PRADESH,1
Veppanthattai,Perambalur,TAMILNADU,12
Vetapalem,Prakasam,ANDHRA PRADESH,7
Vicarabad,Rangareddy,TELANGANA,15
Vidisha,Vidisha,MADHYA PRADESH,62
Vijapur,Mahesana,GUJARAT,38
Vijayawada (Rural),Krishna,ANDHRA PRADESH,63
Vijayawada (Urban),Krishna,ANDHRA PRADESH,447
Vijaynagar,Sabar Kantha,GUJARAT,3
Vikas Nagar,Dehradun,UTTARAKHAND,141
Vikramgad,Palghar,MAHARASHTRA,5
Vilathikulam,Thoothukkudi,TAMILNADU,1
Vilavancode,Kanniyakumari,TAMILNADU,21
Villianur Taluk,Puducherry,PUDUCHERRY,114
Viluppuram,Viluppuram,TAMILNADU,234
Vinjamur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,2
Vinukonda,Guntur,ANDHRA PRADESH,2
Virajpet,Kodagu,KARNATAKA,10
Viramgam,Ahmadabad,GUJARAT,38
Viratnagar,Jaipur,RAJASTHAN,7
Virpur,Mahisagar,GUJARAT,3
Virudhachalam,Cuddalore,TAMILNADU,49
Virudhunagar,Virudhunagar,TAMILNADU,22
Visakhapatnam (Rural),Visakhapatnam,ANDHRA PRADESH,97
Visakhapatnam (Urban),Visakhapatnam,ANDHRA PRADESH,534
Visavadar,Junagadh,GUJARAT,30
Vishnupur,Bankura,WEST BENGAL,53
Visnagar,Mahesana,GUJARAT,50
Vissannapet,Krishna,ANDHRA PRADESH,1
Vivek Vihar,Shahdara,DELHI,397
Vizianagaram,Vizianagaram,ANDHRA PRADESH,61
Voletivaripalem,Prakasam,ANDHRA PRADESH,1
Vuyyuru,Krishna,ANDHRA PRADESH,32
Vyara,Tapi,GUJARAT,49
Vythiri,Wayanad,KERALA,295
Waddepalle,Jogulamba Gadwal,TELANGANA,2
Wadhwan,Surendranagar,GUJARAT,103
Wadwani,Bid,MAHARASHTRA,16
Wai,Satara,MAHARASHTRA,176
Wallajah,Vellore,TAMILNADU,171
Walwa,Sangli,MAHARASHTRA,117
Wanaparthy,Mahbubnagar,TELANGANA,11
Wangoi,Imphal West,MANIPUR,3
Wani,Yavatmal,MAHARASHTRA,20
Wankaner,Morbi,GUJARAT,66
Warangal,Warangal,TELANGANA,151
Waraseoni,Balaghat,MADHYA PRADESH,2
Wardha,Wardha,MAHARASHTRA,82
Wargal,Medak,TELANGANA,8
Warora,Chandrapur,MAHARASHTRA,24
Warud,Amravati,MAHARASHTRA,32
Washi,Osmanabad,MAHARASHTRA,16
Washim,Washim,MAHARASHTRA,29
Wyra,Khammam,TELANGANA,7
Yacharam,Ranga Reddy,TELANGANA,2
Yadagirigutta,Yadadri Bhuvanagiri,TELANGANA,28
Yadamarri,Chittoor,ANDHRA PRADESH,11
Yamkeshwar,Garhwal,UTTARAKHAND,16
Yanam Taluk,Yanam,PUDUCHERRY,6
Yavatmal,Yavatmal,MAHARASHTRA,86
Yawal,Jalgaon,MAHARASHTRA,37
Yeddana Pudi,Prakasam,ANDHRA PRADESH,5
Yedpalle,Nizamabad,TELANGANA,4
Yelal,Rangareddy,TELANGANA,3
Yelamanchili,Visakhapatnam,ANDHRA PRADESH,18
Yelamanchili,West Godavari,ANDHRA PRADESH,12
Yelandur,Chamarajanagara,KARNATAKA,1
Yeldurthy,Medak,TELANGANA,5
Yeleswaram,East Godavari,ANDHRA PRADESH,5
Yellandu,Bhadradri Kothagudem,TELANGANA,2
Yellareddy,Nizamabad,TELANGANA,7
Yemmiganur,Kurnool,ANDHRA PRADESH,20
Yercaud,Salem,TAMILNADU,23
Yerpedu,Chittoor,ANDHRA PRADESH,17
Yerragondapalem,Prakasam,ANDHRA PRADESH,18
Yerraguntla,Y.S.R.,ANDHRA PRADESH,29
Yerrupalem,Khammam,TELANGANA,3
Yevla,Nashik,MAHARASHTRA,35
Zaffergadh,Jangoan,TELANGANA,1
Zahirabad,Medak,TELANGANA,23
Zamania,Ghazipur,UTTAR PRADESH,18
Zari-Jamani,Yavatmal,MAHARASHTRA,4
Zarugumilli,Prakasam,ANDHRA PRADESH,6
Zira,Firozpur,PUNJAB,8
