State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area
28,547,5031,Guduru,14310,49228,127.413886027067,386.3629117280225,ANDHRA PRADESH,Krishna,112.31114948460228,100.0,100.0,100.0
28,547,5032,Movva,16108,52974,142.15430359608362,372.6513982335702,ANDHRA PRADESH,Krishna,113.31348817809395,100.0,100.0,100.0
28,547,5033,Ghantasala,12946,40098,117.5053895698857,341.24392205986373,ANDHRA PRADESH,Krishna,110.17366988346042,100.0,100.0,100.0
28,547,5034,Machilipatnam,66191,238962,405.2901256631834,589.6072587729154,ANDHRA PRADESH,Krishna,163.3175737792538,28.904177233200258,30.25637926606336,93.4195287989414
28,547,5035,Challapalle,16430,53540,93.21326296755744,574.38178104155,ANDHRA PRADESH,Krishna,176.26247034950816,100.0,100.0,100.0
28,547,5036,Mopidevi,10761,35967,84.95618258657304,423.3594178192798,ANDHRA PRADESH,Krishna,126.66529583099147,100.0,100.0,100.0
28,547,5037,Avanigadda,11954,40986,74.7520622638997,548.292565565693,ANDHRA PRADESH,Krishna,159.91532056732288,100.0,100.0,100.0
28,547,5038,Nagayalanka,14680,47899,417.5534191179048,114.71346612653348,ANDHRA PRADESH,Krishna,35.15717828634233,100.0,100.0,100.0
28,547,5039,Koduru,13684,45281,216.49860880413223,209.15145944871188,ANDHRA PRADESH,Krishna,63.20594887692793,100.0,100.0,100.0
28,548,5040,Macherla,28413,113048,302.92069148750284,373.19339080098416,ANDHRA PRADESH,Guntur,93.79682800959206,49.32241171891586,48.713617006299934,95.54999035100376
28,548,5041,Veldurthi,12166,49054,527.66,92.96516696357504,ANDHRA PRADESH,Guntur,23.056513664101885,100.0,100.0,100.0
28,548,5042,Durgi,12529,49059,447.0,109.751677852349,ANDHRA PRADESH,Guntur,28.02908277404922,100.0,100.0,100.0
28,548,5043,Rentachintala,12990,49827,198.18405316984044,251.4178068469469,ANDHRA PRADESH,Guntur,65.54513237686075,100.0,100.0,100.0
28,548,5044,Gurazala,17372,66070,261.26488591549423,252.8851122434044,ANDHRA PRADESH,Guntur,66.49190509902256,100.0,100.0,100.0
28,548,5045,Dachepalle,19468,75233,285.99706354376593,263.05514842633045,ANDHRA PRADESH,Guntur,68.07062897350632,100.0,100.0,100.0
28,548,5046,Karempudi,13839,52367,221.5178369330386,236.40082769420383,ANDHRA PRADESH,Guntur,62.473524442112144,100.0,100.0,100.0
28,548,5047,Piduguralla,30783,122319,261.346543951411,468.0337384631392,ANDHRA PRADESH,Guntur,117.78613764918626,48.41112173905934,49.33242374037618,87.95086419591048
28,548,5048,Machavaram,13467,52469,199.7865921247057,262.62523146322616,ANDHRA PRADESH,Guntur,67.40692584412258,100.0,100.0,100.0
28,548,5049,Bellamkonda,9568,38455,357.5090884978194,107.56369904211417,ANDHRA PRADESH,Guntur,26.762955985826245,100.0,100.0,100.0
28,548,5050,Atchampet,15068,58447,211.4636912607944,276.3926026805158,ANDHRA PRADESH,Guntur,71.2557314693656,100.0,100.0,100.0
28,548,5051,Krosuru,14697,56308,163.49980241422043,344.3918534980602,ANDHRA PRADESH,Guntur,89.89001688678326,100.0,100.0,100.0
28,548,5052,Amaravathi,17502,66277,212.5864892546491,311.7648738279381,ANDHRA PRADESH,Guntur,82.32884442169339,100.0,100.0,100.0
28,548,5053,Thullur,15505,54081,185.27187624051163,291.9007520050937,ANDHRA PRADESH,Guntur,83.6878230772171,100.0,100.0,100.0
28,548,5054,Tadepalle,26618,99428,73.07373489096044,1360.6530465202718,ANDHRA PRADESH,Guntur,364.26220775110227,29.17085730377761,30.257720339619805,60.65617825214446
28,548,5055,Mangalagiri,42639,160303,141.1969513544707,1135.3148808260323,ANDHRA PRADESH,Guntur,301.98244077491495,33.1285128787359,34.006426041886535,71.21042656370858
28,548,5056,Tadikonda,18838,67962,186.9254514678249,363.5780973983533,ANDHRA PRADESH,Guntur,100.77814365071922,100.0,100.0,100.0
28,548,5057,Pedakurapadu,13385,50030,139.51275436368869,358.6052058694171,ANDHRA PRADESH,Guntur,95.94104898185384,100.0,100.0,100.0
28,548,5058,Sattenapalle,34030,130608,237.20638708353533,550.6091197873382,ANDHRA PRADESH,Guntur,143.46156702777103,56.571572951120906,57.04378489568028,90.77596507032726
28,548,5059,Rajupalem,11602,45213,165.42897351275258,273.3076258646713,ANDHRA PRADESH,Guntur,70.13281744812149,100.0,100.0,100.0
28,548,5060,Nekarikallu,16578,63349,251.57820140487524,251.8063951735223,ANDHRA PRADESH,Guntur,65.89601128962813,100.0,100.0,100.0
28,548,5061,Bollapalle,14764,58086,706.7809226225413,82.18388207829574,ANDHRA PRADESH,Guntur,20.88907542271732,100.0,100.0,100.0
28,548,5062,Vinukonda,27936,112498,281.3833845144722,399.8032797640685,ANDHRA PRADESH,Guntur,99.2809154250655,44.399011537982894,46.32731958762887,86.66232547285686
28,548,5063,Nuzendla,13490,52853,353.4670157199426,149.5273891181865,ANDHRA PRADESH,Guntur,38.164805767020525,100.0,100.0,100.0
28,548,5064,Savalyapuram H/O Kanamarlapudi,9953,37994,147.41316933862976,257.73816661333825,ANDHRA PRADESH,Guntur,67.51771259416107,100.0,100.0,100.0
28,548,5065,Ipur,11956,46714,203.9817737199264,229.01065692339665,ANDHRA PRADESH,Guntur,58.61307989416729,100.0,100.0,100.0
28,548,5066,Rompicherla,15791,62060,226.6622931957909,273.7994005310471,ANDHRA PRADESH,Guntur,69.66752068620312,100.0,100.0,100.0
28,548,5067,Narasaraopet,52233,211948,235.7875787094826,898.8938313037444,ANDHRA PRADESH,Guntur,221.52566426901163,44.56706361937834,46.03794536021289,96.75555428243077
28,548,5068,Muppalla,11189,42509,132.19415289465408,321.5649033575301,ANDHRA PRADESH,Guntur,84.64065735885117,100.0,100.0,100.0
28,548,5069,Nadendla,18259,68978,165.9291289827424,415.7076001235088,ANDHRA PRADESH,Guntur,110.04095611144346,100.0,100.0,100.0
28,548,5070,Chilakaluripet H/O.Purushotha Patnam,38694,153629,210.7287689375441,729.0366700976299,ANDHRA PRADESH,Guntur,183.61992145205457,33.99813837231252,36.065023000982066,91.39652355423128
28,548,5071,Edlapadu,15204,56321,182.35260145648948,308.8576721700269,ANDHRA PRADESH,Guntur,83.3769295231457,100.0,100.0,100.0
28,548,5072,Phirangipuram,17119,63449,147.2294387578172,430.9532151675824,ANDHRA PRADESH,Guntur,116.27430046894109,100.0,100.0,100.0
28,548,5073,Medikonduru,15909,60144,136.6241013431353,440.2151553695981,ANDHRA PRADESH,Guntur,116.44358384502085,100.0,100.0,100.0
28,548,5074,Guntur,195678,779289,193.08042592504648,4036.084943703816,ANDHRA PRADESH,Guntur,1013.4533268326323,14.014826335287678,13.630045278467687,76.2844939974518
28,548,5075,Pedakakani,19990,73689,119.56777909103374,616.2947958069572,ANDHRA PRADESH,Guntur,167.18550893866214,100.0,100.0,100.0
28,548,5076,Duggirala,18406,62655,146.32099310824387,428.20239713415367,ANDHRA PRADESH,Guntur,125.79192916209772,100.0,100.0,100.0
28,548,5077,Kollipara,17686,56662,110.87119826590477,511.06149194948097,ANDHRA PRADESH,Guntur,159.5184346937722,100.0,100.0,100.0
28,548,5078,Tenali,64681,240031,114.21917773848963,2101.494729278849,ANDHRA PRADESH,Guntur,566.2884401784987,31.285125671267462,32.603082821848766,86.77104817319288
28,548,5079,Chebrolu,19622,72141,130.59161393978877,552.4167886711447,ANDHRA PRADESH,Guntur,150.25467109279327,100.0,100.0,100.0
28,548,5080,Vatticherukuru,12805,45773,116.77099136088664,391.9894784359263,ANDHRA PRADESH,Guntur,109.65908442470528,100.0,100.0,100.0
28,548,5081,Prathipadu,13448,49390,121.92565487812855,405.0829175317372,ANDHRA PRADESH,Guntur,110.29672150165624,100.0,100.0,100.0
28,548,5082,Pedanandipadu,12212,41980,141.1969513544707,297.3152011944682,ANDHRA PRADESH,Guntur,86.4891195089768,100.0,100.0,100.0
28,548,5083,Kakumanu,12091,40681,179.4333266724673,226.71930992093783,ANDHRA PRADESH,Guntur,67.38436066601263,100.0,100.0,100.0
28,548,5084,Ponnur,34297,123417,172.24741951179735,716.5100083925905,ANDHRA PRADESH,Guntur,199.11473911892756,51.454823889739664,52.94632183572907,84.8241558137191
28,548,5085,Tsundur,13873,45778,105.50218240438149,433.9057160404186,ANDHRA PRADESH,Guntur,131.49491018892758,100.0,100.0,100.0
28,548,5086,Amruthalur,13207,44713,124.50809026399432,359.11722607900487,ANDHRA PRADESH,Guntur,106.07342841736,100.0,100.0,100.0
28,548,5087,Vemuru,12858,43586,103.05244132688036,422.9497083115775,ANDHRA PRADESH,Guntur,124.77142544556196,100.0,100.0,100.0
28,548,5088,Kollur,16310,55323,117.9039966092309,469.2207354374675,ANDHRA PRADESH,Guntur,138.33288496620023,100.0,100.0,100.0
28,548,5089,Bhattiprolu,15372,50252,95.60114554948112,525.6422369331403,ANDHRA PRADESH,Guntur,160.79305233893646,100.0,100.0,100.0
28,548,5090,Cherukupalle H/O Arumbaka,17586,60385,97.47928037556532,619.4649751962718,ANDHRA PRADESH,Guntur,180.4075689956386,100.0,100.0,100.0
28,548,5091,Pittalavanipalem,10992,38609,71.43036691813677,540.5124132184299,ANDHRA PRADESH,Guntur,153.88413183705822,100.0,100.0,100.0
28,548,5092,Karlapalem,14361,50320,105.08368497030838,478.856446785417,ANDHRA PRADESH,Guntur,136.66250859072682,100.0,100.0,100.0
28,548,5093,Bapatla,38605,143825,265.9602229807047,540.7763551560657,ANDHRA PRADESH,Guntur,145.15328483087026,50.78950112984529,52.81440227949747,93.26215033242016
28,548,5094,Nizampatnam,17086,59973,186.63964834211643,321.3304382682268,ANDHRA PRADESH,Guntur,91.54539323113606,100.0,100.0,100.0
28,548,5095,Nagaram,15333,50262,143.01384265361736,351.4484966447315,ANDHRA PRADESH,Guntur,107.21339777672333,100.0,100.0,100.0
28,548,5096,Repalle,30556,111989,267.1340572470073,419.2239699951422,ANDHRA PRADESH,Guntur,114.384516579053,54.579467626284725,58.16860845660427,95.89344761463472
28,549,5097,Yerragondapalem,14558,64063,1147.1147080489918,55.84707401141957,ANDHRA PRADESH,Prakasam,12.690971441522347,100.0,100.0,100.0
28,549,5098,Pullalacheruvu,12551,53279,692.5208328273875,76.93486964496839,ANDHRA PRADESH,Prakasam,18.123642502937333,100.0,100.0,100.0
28,549,5099,Tripuranthakam,14542,62627,274.25043916102027,228.3569725233144,ANDHRA PRADESH,Prakasam,53.024527670717696,100.0,100.0,100.0
28,549,5100,Dornala,10834,44187,885.3288081534189,49.91027016523201,ANDHRA PRADESH,Prakasam,12.237261343158025,100.0,100.0,100.0
28,549,5101,Peda  Araveedu,10158,42262,270.7852360945835,156.07202449264315,ANDHRA PRADESH,Prakasam,37.513123486732034,100.0,100.0,100.0
28,549,5102,Donakonda,11416,48148,347.5700593373323,138.52746721566777,ANDHRA PRADESH,Prakasam,32.84517665809719,100.0,100.0,100.0
28,549,5103,Kurichedu,9632,40801,277.31816305218933,147.12703831202552,ANDHRA PRADESH,Prakasam,34.73266912628195,100.0,100.0,100.0
28,549,5104,Santhamaguluru,15344,59528,208.3198549351985,285.7528871576702,ANDHRA PRADESH,Prakasam,73.65596526923954,100.0,100.0,100.0
28,549,5105,Ballikurava,13661,53269,225.12608980741675,236.61851030046657,ANDHRA PRADESH,Prakasam,60.68154966706103,100.0,100.0,100.0
28,549,5106,Martur,19317,73862,180.7103399146773,408.73145407658507,ANDHRA PRADESH,Prakasam,106.89482410979114,100.0,100.0,100.0
28,549,5107,Yeddana Pudi,8138,28373,105.27083080360396,269.52385369631423,ANDHRA PRADESH,Prakasam,77.30536500830385,100.0,100.0,100.0
28,549,5108,Parchur,15531,54668,222.6800641134614,245.5001987611482,ANDHRA PRADESH,Prakasam,69.745803522342,100.0,100.0,100.0
28,549,5109,Karamchedu,11322,38916,162.1613117355158,239.98325854363944,ANDHRA PRADESH,Prakasam,69.81936615353803,100.0,100.0,100.0
28,549,5110,Inkollu,13812,49546,144.7945293084327,342.18143625067535,ANDHRA PRADESH,Prakasam,95.39034427591183,100.0,100.0,100.0
28,549,5111,Janakavarampanguluru,12583,45186,169.163060284463,267.11505410232974,ANDHRA PRADESH,Prakasam,74.38385176314821,100.0,100.0,100.0
28,549,5112,Addanki,23389,89769,259.7781204717844,345.56027981482833,ANDHRA PRADESH,Prakasam,90.03452622385255,100.0,100.0,100.0
28,549,5113,Mundlamuru,14112,56783,329.75483886635743,172.19762474209796,ANDHRA PRADESH,Prakasam,42.79542962436797,100.0,100.0,100.0
28,549,5114,Darsi,20828,86702,366.0783204215946,236.84002893192235,ANDHRA PRADESH,Prakasam,56.89492886662451,100.0,100.0,100.0
28,549,5115,Markapur,29906,122984,307.00679991257255,400.5904756344896,ANDHRA PRADESH,Prakasam,97.41152316012688,42.19410655044559,42.45970708219087,92.55716811272353
28,549,5116,Ardhaveedu,9079,36169,706.5447134727316,51.191381536528766,ANDHRA PRADESH,Prakasam,12.849859077390713,100.0,100.0,100.0
28,549,5117,Cumbum,12563,48698,137.4462604528418,354.3057471302278,ANDHRA PRADESH,Prakasam,91.40299604084463,68.85087683272414,69.99920401178062,93.5902221195587
28,549,5118,Tarlupadu,8263,34640,266.98370449522787,129.745746338684,ANDHRA PRADESH,Prakasam,30.949454445627765,100.0,100.0,100.0
28,549,5119,Konakanamitla,11843,49259,466.5692093482608,105.57704840576322,ANDHRA PRADESH,Prakasam,25.383158088257044,100.0,100.0,100.0
28,549,5120,Podili,16230,67017,332.0989468230647,201.79829126560057,ANDHRA PRADESH,Prakasam,48.87097702434751,53.52671710163093,52.72951324707332,86.78707041387327
28,549,5121,Thallur,12028,48400,195.42726117330872,247.662479172125,ANDHRA PRADESH,Prakasam,61.54719627029585,100.0,100.0,100.0
28,549,5122,Korisapadu,13278,48273,149.63562182771935,322.6036648918957,ANDHRA PRADESH,Prakasam,88.7355553297825,100.0,100.0,100.0
28,549,5123,Chirala,46878,172826,105.11795419773176,1644.1149499057628,ANDHRA PRADESH,Prakasam,445.9561676002589,30.429449272678877,31.398523827808354,64.83949836915916
28,549,5124,Vetapalem,21247,75219,92.13363447231868,816.4119480448734,ANDHRA PRADESH,Prakasam,230.6106789522518,43.850622847950646,43.53555796112392,87.90886730584045
28,549,5125,Chinaganjam,11718,42468,171.354291635298,247.83738764119656,ANDHRA PRADESH,Prakasam,68.38463097813745,100.0,100.0,100.0
28,549,5126,Naguluppala Padu,18613,67733,256.45560223749504,264.11199213060945,ANDHRA PRADESH,Prakasam,72.57786469707578,100.0,100.0,100.0
28,549,5127,Maddipadu,14130,52353,167.24700682419797,313.02802360481684,ANDHRA PRADESH,Prakasam,84.48581692617542,100.0,100.0,100.0
28,549,5128,Chimakurthi,19333,79343,287.7749228938485,275.7120015953136,ANDHRA PRADESH,Prakasam,67.18097534555282,100.0,100.0,100.0
28,549,5129,Marripudi,9416,38848,391.4048781277574,99.2527231286058,ANDHRA PRADESH,Prakasam,24.05693062651751,100.0,100.0,100.0
28,549,5130,Hanumanthuni Padu,7455,30964,406.5294703353814,76.16667980910489,ANDHRA PRADESH,Prakasam,18.338153919935312,100.0,100.0,100.0
28,549,5131,Bestawaripeta,12967,51062,472.4702463349281,108.07453039868844,ANDHRA PRADESH,Prakasam,27.445114481998218,100.0,100.0,100.0
28,549,5132,Racherla,9146,35080,358.84,97.7594471073459,ANDHRA PRADESH,Prakasam,25.487682532605064,100.0,100.0,100.0
28,549,5133,Giddalur,21881,86133,781.62,110.19805020342366,ANDHRA PRADESH,Prakasam,27.994421841815715,59.19101854109342,59.77331931812988,97.32094879864896
28,549,5134,Komarolu,10684,40517,318.04449085654613,127.39412618304142,ANDHRA PRADESH,Prakasam,33.59278436556543,100.0,100.0,100.0
28,549,5135,Veligandla,8231,35951,390.7424128356445,92.00690485350984,ANDHRA PRADESH,Prakasam,21.06502833994157,100.0,100.0,100.0
28,549,5136,Kanigiri,21421,92466,513.8080805627737,179.9621366381043,ANDHRA PRADESH,Prakasam,41.69066390808332,59.531070880107286,58.419308155548286,93.5656909163847
28,549,5137,Kondapi,10336,43004,214.35338498028835,200.621977600002,ANDHRA PRADESH,Prakasam,48.219439132955536,100.0,100.0,100.0
28,549,5138,Santhanuthala Padu,16616,66186,211.632181395763,312.74071629129406,ANDHRA PRADESH,Prakasam,78.51357903327202,94.56380503429729,94.58955223880598,100.0
28,549,5139,Ongole,64690,253122,203.80489917510585,1241.9819200838824,ANDHRA PRADESH,Prakasam,317.4114079780752,19.111732682263888,19.975266656361107,86.6539027716747
28,549,5140,Kotha Patnam,13352,50006,166.258404772891,300.7727643502185,ANDHRA PRADESH,Prakasam,80.30872194544891,100.0,100.0,100.0
28,549,5141,Tangutur,16290,62618,202.20479070031004,309.6761445815932,ANDHRA PRADESH,Prakasam,80.56188947641498,100.0,100.0,100.0
28,549,5142,Zarugumilli,10882,42866,137.84373962810955,310.9753124490728,ANDHRA PRADESH,Prakasam,78.94446297930317,100.0,100.0,100.0
28,549,5143,Ponnaluru,10251,43016,339.14146246691115,126.83792682588,ANDHRA PRADESH,Prakasam,30.22632480686479,100.0,100.0,100.0
28,549,5144,Pedacherlo Palle,8480,36985,357.9249014417434,103.33173202261747,ANDHRA PRADESH,Prakasam,23.692120793613526,100.0,100.0,100.0
28,549,5145,Chandra Sekhara Puram,10777,44953,573.0936283200168,78.43919000072732,ANDHRA PRADESH,Prakasam,18.804955189594427,100.0,100.0,100.0
28,549,5146,Pamur,14897,63017,415.1109438116748,151.80760936187025,ANDHRA PRADESH,Prakasam,35.886791765139264,68.26253233254519,67.89286433510102,96.10947380675977
28,549,5147,Voletivaripalem,9353,39855,257.3626700990035,154.85928858551395,ANDHRA PRADESH,Prakasam,36.34171185899666,100.0,100.0,100.0
28,549,5148,Kandukur,24116,98769,221.19206514963847,446.530484414899,ANDHRA PRADESH,Prakasam,109.02741915124896,42.04051878625884,42.220932161220766,85.05371339716251
28,549,5149,Singarayakonda,17272,65784,111.33493616986829,590.8657449592521,ANDHRA PRADESH,Prakasam,155.13549110629032,59.648242733795456,60.90782769800833,86.90438015093959
28,549,5150,Lingasamudram,9333,38094,234.80827484599007,162.23448694466038,ANDHRA PRADESH,Prakasam,39.747321537630995,100.0,100.0,100.0
28,549,5151,Gudluru,11540,46883,248.29199148391905,188.822038599809,ANDHRA PRADESH,Prakasam,46.47753610992888,100.0,100.0,100.0
28,549,5152,Ulavapadu,14240,53918,187.66112959500043,287.3157596160844,ANDHRA PRADESH,Prakasam,75.88145734138955,100.0,100.0,100.0
28,550,5153,Seetharamapuram,5547,22785,381.69911794884376,59.69361449521008,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,14.532388834976093,100.0,100.0,100.0
28,550,5154,Udayagiri,9020,36378,380.0044601021775,95.73045534838856,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,23.736563506582677,100.0,100.0,100.0
28,550,5155,Varikuntapadu,7725,32828,346.6628190361087,94.6972048842094,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,22.283901173708962,100.0,100.0,100.0
28,550,5156,Kondapuram,9817,39007,340.4958688840389,114.55939282859386,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,28.83148048807409,100.0,100.0,100.0
28,550,5157,Jaladanki,12252,45853,302.9125694206928,151.37371185253843,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,40.44731462755547,100.0,100.0,100.0
28,550,5158,Kavali,38990,150333,324.30135750909125,463.5595766687029,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,120.22768051134963,40.067051146454865,41.09002308284175,92.92324886448968
28,550,5159,Bogole,13403,49088,182.100511807461,269.56541479631784,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,73.60220938956665,100.0,100.0,100.0
28,550,5160,Kaligiri,11476,43954,405.04328047570334,108.51679837369034,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,28.33277467662716,100.0,100.0,100.0
28,550,5161,Vinjamur,10407,41392,294.15850847312055,140.71325087570025,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,35.378884853677334,100.0,100.0,100.0
28,550,5162,Duttalur,6250,27291,260.6062886213714,104.72118744475289,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,23.98253715619455,100.0,100.0,100.0
28,550,5163,Marripadu,10875,44698,571.1197494490056,78.2637967661299,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,19.041540781056483,100.0,100.0,100.0
28,550,5164,Atmakur,16029,61217,311.64657524581946,196.43084462492,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,51.433262141118355,100.0,100.0,100.0
28,550,5165,Anumasamudrampeta,9003,33620,283.5192660156472,118.58100676002928,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,31.75445579597096,100.0,100.0,100.0
28,550,5166,Dagadarthi,10209,37438,252.3435781737201,148.3612155734222,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,40.456745814121135,100.0,100.0,100.0
28,550,5167,Allur,14853,52602,188.80895026556627,278.5990808487282,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,78.66682156279533,100.0,100.0,100.0
28,550,5168,Vidavalur,13669,47489,172.3938325437153,275.46809128428555,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,79.289379430287,100.0,100.0,100.0
28,550,5169,Kodavalur,13376,48820,140.0750027223801,348.5275677399642,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,95.491699018635,100.0,100.0,100.0
28,550,5170,Buchireddipalem,21400,78470,128.42297658139609,611.0277310872384,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,166.63684777962152,100.0,100.0,100.0
28,550,5171,Sangam,12294,44735,162.32616107594598,275.5871247338269,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,75.73640575562015,100.0,100.0,100.0
28,550,5172,Chejerla,8875,34630,300.1349349619557,115.3814367007613,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,29.570033228970733,100.0,100.0,100.0
28,550,5173,Ananthasagaram,11185,42950,300.25526569663026,143.04495176912403,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,37.251636450236376,100.0,100.0,100.0
28,550,5174,Kaluvoya,11341,43242,385.128543887068,112.27939524700598,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,29.44731098229256,100.0,100.0,100.0
28,550,5175,Rapur,11639,45747,548.0663861976095,83.46981524881471,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,21.236478450629647,100.0,100.0,100.0
28,550,5176,Podalakur,18089,68148,433.5315819098992,157.19270024060944,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,41.724757214480015,100.0,100.0,100.0
28,550,5177,Nellore,153027,631791,343.1030348019871,1841.403123597032,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,446.0088791937253,11.592916011782377,13.072856424029746,70.75805521280138
28,550,5178,Kovur,20948,76598,83.52958498657215,917.0164081662032,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,250.78539541849165,100.0,100.0,100.0
28,550,5179,Indukurpet,16687,58543,133.83785964175013,437.4173358473059,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,124.68071474444413,100.0,100.0,100.0
28,550,5180,Thotapalligudur,14005,50490,150.4334734656129,335.6300884160688,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,93.09763098172002,100.0,100.0,100.0
28,550,5181,Muthukur,15911,58003,226.9337380349477,255.59443255223496,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,70.11297719667277,100.0,100.0,100.0
28,550,5182,Venkatachalam,17133,61275,311.3457484091331,196.8069270677169,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,55.028854858444625,100.0,100.0,100.0
28,550,5183,Manubolu,11155,39074,217.3674446283223,179.76012952083434,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,51.31863246160892,100.0,100.0,100.0
28,550,5184,Gudur,30915,116330,261.11769424373813,445.5079167917772,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,118.39488736884545,36.94661738158687,37.489891638363254,77.9869379719837
28,550,5185,Sydapuram,11939,43704,333.8275406708252,130.91789824223903,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,35.76397554260689,100.0,100.0,100.0
28,550,5186,Dakkili,10846,40452,369.03430812434914,109.6158246250898,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,29.390221345884598,100.0,100.0,100.0
28,550,5187,Venkatagiri,20485,79588,271.0449798543872,293.6339202547004,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,75.57786169293784,33.79906518570639,35.3331706126434,90.44807986707268
28,550,5188,Balayapalle,9572,33864,255.7830316731672,132.39345776177416,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,37.42234165177481,100.0,100.0,100.0
28,550,5189,Ojili,9570,34528,251.99261353091936,137.0198892586327,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,37.97730364356797,100.0,100.0,100.0
28,550,5190,Chillakur,15301,53138,283.03794307694903,187.741613093738,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,54.059889757749346,98.70713989988332,98.80399973857918,100.0
28,550,5191,Kota,14682,55226,163.0381179227703,338.73060302474823,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,90.05256063465312,100.0,100.0,100.0
28,550,5192,Vakadu,11031,37695,238.4955161249258,158.0532859169355,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,46.25244188751069,100.0,100.0,100.0
28,550,5193,Chittamur,11041,40241,284.3214709134774,141.53345461639736,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,38.832804165394585,100.0,100.0,100.0
28,550,5194,Naidupet,21075,79648,158.66610122959557,501.9849821906601,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,132.8261036016995,48.739453595821615,50.47212336892052,92.0524926860383
28,550,5195,Pellakur,9486,34455,168.61344196269036,204.3431389510688,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,56.25885984878357,100.0,100.0,100.0
28,550,5196,Doravarisatram,9875,35971,269.10966053837177,133.66669902536245,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,36.6950780594216,100.0,100.0,100.0
28,550,5197,Sullurpeta,22261,83760,405.7752924449735,206.41966516815108,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,54.86041268276278,57.8474212034384,59.867032029109204,98.54106444866827
28,550,5198,Tada,12185,46468,499.83381671556725,92.96689908926837,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,24.378102466272168,86.82319015236291,86.73779236766516,98.62354251154738
28,551,5199,Kondapuram,10799,42093,372.0991604638972,113.12307167670716,ANDHRA PRADESH,Y.S.R.,29.021833821223495,100.0,100.0,100.0
28,551,5200,Mylavaram,10840,41925,365.0009342116904,114.86271970932728,ANDHRA PRADESH,Y.S.R.,29.698554124009725,64.10494931425164,62.5,93.44111267777866
28,551,5201,Peddamudium,8469,32541,297.9328364515537,109.22260328055994,ANDHRA PRADESH,Y.S.R.,28.425869739192468,100.0,100.0,100.0
28,551,5202,Rajupalem,8627,32829,175.4478723081169,187.1154068049716,ANDHRA PRADESH,Y.S.R.,49.17130020733162,100.0,100.0,100.0
28,551,5203,Duvvur,13461,51872,216.0700071171746,240.0703396648192,ANDHRA PRADESH,Y.S.R.,62.299252819018555,100.0,100.0,100.0
28,551,5204,S.Mydukur,20089,81019,434.7764982708831,186.34631890687416,ANDHRA PRADESH,Y.S.R.,46.20534936891587,100.0,100.0,100.0
28,551,5205,Brahmamgarimattam,9269,37278,317.4428183219049,117.4321731298328,ANDHRA PRADESH,Y.S.R.,29.198959513397188,100.0,100.0,100.0
28,551,5206,Sri Avadhutha Kasinayana,7863,30532,382.9391659833387,79.73067973237404,ANDHRA PRADESH,Y.S.R.,20.533287525732252,100.0,100.0,100.0
