State_code,District_code,Subdistrict_code,Subdistrict,Subdistrict_name,T/r/u,Number_of_villages_habitated,Unhabitated,Number of towns,Number of households,population,Area,population density
12,256,1710,SUB-DISTRICT,Gangte,Urban,0,0,0,0,0,0.0,0.0
12,256,1711,SUB-DISTRICT,Tarak-Lengdi,Total,32,14,0,506,3401,59.82295252161339,56.85108903261261
12,256,1711,SUB-DISTRICT,Tarak-Lengdi,Rural,32,14,0,506,3401,59.82295252161339,56.85108903261261
12,256,1711,SUB-DISTRICT,Tarak-Lengdi,Urban,0,0,0,0,0,0.0,0.0
12,256,1712,SUB-DISTRICT,Sarli,Total,38,1,0,499,3120,1173.1681302179568,2.6594653567859465
12,256,1712,SUB-DISTRICT,Sarli,Rural,38,1,0,499,3120,1173.1681302179568,2.6594653567859465
12,256,1712,SUB-DISTRICT,Sarli,Urban,0,0,0,0,0,0.0,0.0
12,256,1713,SUB-DISTRICT,Parsi-Parlo,Total,65,0,0,1542,9152,378.7200672347841,24.165606187237763
12,256,1713,SUB-DISTRICT,Parsi-Parlo,Rural,65,0,0,1542,9152,378.7200672347841,24.165606187237763
12,256,1713,SUB-DISTRICT,Parsi-Parlo,Urban,0,0,0,0,0,0.0,0.0
12,256,1714,SUB-DISTRICT,Damin,Total,53,0,0,1044,5755,1381.3213983351975,4.166300476439493
12,256,1714,SUB-DISTRICT,Damin,Rural,53,0,0,1044,5755,1381.3213983351975,4.166300476439493
12,256,1714,SUB-DISTRICT,Damin,Urban,0,0,0,0,0,0.0,0.0
12,256,1715,SUB-DISTRICT,Longding Koling (Pipsorang),Total,33,2,0,1229,6788,869.6303322807299,7.805615498941371
12,256,1715,SUB-DISTRICT,Longding Koling (Pipsorang),Rural,33,2,0,1229,6788,869.6303322807299,7.805615498941371
12,256,1715,SUB-DISTRICT,Longding Koling (Pipsorang),Urban,0,0,0,0,0,0.0,0.0
12,256,1716,SUB-DISTRICT,Tali,Total,41,0,0,1468,8993,415.30808733106335,21.65380418617088
12,256,1716,SUB-DISTRICT,Tali,Rural,41,0,0,1468,8993,415.30808733106335,21.65380418617088
12,256,1716,SUB-DISTRICT,Tali,Urban,0,0,0,0,0,0.0,0.0
12,257,0,DISTRICT,Dibang Valley,Total,134,8,1,1952,8004,9129.000000000002,0.8767663489976995
12,257,1717,SUB-DISTRICT,Mipi,Total,15,0,0,107,592,2104.042171736216,0.2813631817614629
12,257,1717,SUB-DISTRICT,Mipi,Rural,15,0,0,107,592,2104.042171736216,0.2813631817614629
12,257,1717,SUB-DISTRICT,Mipi,Urban,0,0,0,0,0,0.0,0.0
12,257,1718,SUB-DISTRICT,Anini,Total,45,0,1,1116,4489,1850.2883921164887,2.4261082862143284
12,257,1719,SUB-DISTRICT,Etalin,Total,34,3,0,293,1329,3921.3255112445945,0.3389160109735922
12,257,1719,SUB-DISTRICT,Etalin,Rural,34,3,0,293,1329,3921.3255112445945,0.0
12,257,1719,SUB-DISTRICT,Etalin,Urban,0,0,0,0,0,0.0,0.0
12,257,1720,SUB-DISTRICT,Anelih,Total,17,0,0,127,563,656.5590951864153,0.8575008771147229
12,257,1720,SUB-DISTRICT,Anelih,Rural,17,0,0,127,563,656.5590951864153,0.8575008771147229
12,257,1720,SUB-DISTRICT,Anelih,Urban,0,0,0,0,0,0.0,0.0
12,257,1721,SUB-DISTRICT,Kronli (Arzoo circle),Total,23,5,0,309,1031,596.7848297162867,1.7275908311713293
12,257,1721,SUB-DISTRICT,Kronli (Arzoo circle),Rural,23,5,0,309,1031,596.7848297162867,1.7275908311713293
12,257,1721,SUB-DISTRICT,Kronli (Arzoo circle),Urban,0,0,0,0,0,0.0,0.0
12,258,0,DISTRICT,Lower Dibang Valley,Total,264,50,1,11600,54080,3899.99820262115,13.866673057349969
12,258,1722,SUB-DISTRICT,Hunli,Total,28,14,0,357,1383,519.5253886632551,2.6620450707105485
12,258,1722,SUB-DISTRICT,Hunli,Rural,28,14,0,357,1383,519.5253886632551,2.6620450707105485
12,258,1722,SUB-DISTRICT,Hunli,Urban,0,0,0,0,0,0.0,0.0
12,258,1723,SUB-DISTRICT,Desali,Total,28,24,0,183,864,972.336734435214,0.8885810536633258
12,258,1723,SUB-DISTRICT,Desali,Rural,28,24,0,183,864,972.336734435214,0.8885810536633258
12,258,1723,SUB-DISTRICT,Desali,Urban,0,0,0,0,0,0.0,0.0
12,258,1724,SUB-DISTRICT,Roing,Total,146,11,1,7932,36382,913.323865425209,39.83471950890271
12,258,1725,SUB-DISTRICT,Dambuk,Total,29,1,0,922,4518,1101.8313655524696,4.100445985883355
12,258,1725,SUB-DISTRICT,Dambuk,Rural,29,1,0,922,4518,1101.8313655524696,4.100445985883355
12,258,1725,SUB-DISTRICT,Dambuk,Urban,0,0,0,0,0,0.0,0.0
12,258,1726,SUB-DISTRICT,Tinali ( Paglam ),Total,13,0,0,888,5319,126.31251048911804,42.10984311374475
12,258,1726,SUB-DISTRICT,Tinali ( Paglam ),Rural,13,0,0,888,5319,126.31251048911804,42.10984311374475
12,258,1726,SUB-DISTRICT,Tinali ( Paglam ),Urban,0,0,0,0,0,0.0,0.0
12,258,1727,SUB-DISTRICT,Koronu,Total,20,0,0,1318,5614,266.66833805588385,21.05236804987142
12,258,1727,SUB-DISTRICT,Koronu,Rural,20,0,0,1318,5614,266.66833805588385,21.05236804987142
12,258,1727,SUB-DISTRICT,Koronu,Urban,0,0,0,0,0,0.0,0.0
12,259,0,DISTRICT,Lohit,Total,286,14,2,30005,145726,5212.0,27.95970836531082
12,259,1728,SUB-DISTRICT,Sunpura,Total,16,1,0,1151,5529,685.9423304344441,8.060444376567615
12,259,1728,SUB-DISTRICT,Sunpura,Rural,16,1,0,1151,5529,685.9423304344441,8.060444376567615
12,259,1728,SUB-DISTRICT,Sunpura,Urban,0,0,0,0,0,0.0,0.0
12,259,1729,SUB-DISTRICT,Tezu,Total,47,4,1,7787,35320,1139.1111976289778,31.0066304971081
12,259,1730,SUB-DISTRICT,Wakro,Total,52,3,0,2032,8927,1765.6997191954488,5.055786045017688
12,259,1730,SUB-DISTRICT,Wakro,Rural,52,3,0,2032,8927,1765.6997191954488,5.055786045017688
12,259,1730,SUB-DISTRICT,Wakro,Urban,0,0,0,0,0,0.0,0.0
12,259,1731,SUB-DISTRICT,Chongkham,Total,43,1,0,4411,21995,995.5333193823274,22.093685436512224
12,259,1731,SUB-DISTRICT,Chongkham,Rural,43,1,0,4411,21995,995.5333193823274,22.093685436512224
12,259,1731,SUB-DISTRICT,Chongkham,Urban,0,0,0,0,0,0.0,0.0
12,259,1732,SUB-DISTRICT,Namsai,Total,30,3,1,5505,26865,145.03635859276528,185.22941599376367
12,259,1733,SUB-DISTRICT,Lathao,Total,18,1,0,1637,8390,108.73922163119704,77.15707243570085
12,259,1733,SUB-DISTRICT,Lathao,Rural,18,1,0,1637,8390,108.73922163119704,77.15707243570085
12,259,1733,SUB-DISTRICT,Lathao,Urban,0,0,0,0,0,0.0,0.0
12,259,1734,SUB-DISTRICT,Piyong,Total,26,1,0,2153,10481,228.77849533533512,45.81287233591311
12,259,1734,SUB-DISTRICT,Piyong,Rural,26,1,0,2153,10481,228.77849533533512,45.81287233591311
12,259,1734,SUB-DISTRICT,Piyong,Urban,0,0,0,0,0,0.0,0.0
12,259,1735,SUB-DISTRICT,Lekang (Mahadevpur),Total,54,0,0,5329,28219,143.15935779950456,197.1160001955364
12,259,1735,SUB-DISTRICT,Lekang (Mahadevpur),Rural,54,0,0,5329,28219,143.15935779950456,197.1160001955364
12,259,1735,SUB-DISTRICT,Lekang (Mahadevpur),Urban,0,0,0,0,0,0.0,0.0
12,260,0,DISTRICT,Anjaw,Total,278,27,1,4612,21167,6190.0,3.4195476575121164
12,260,1736,SUB-DISTRICT,Hayuliang,Total,61,7,0,1324,5772,629.2576014506136,9.172713983420996
12,260,1736,SUB-DISTRICT,Hayuliang,Rural,61,7,0,1324,5772,629.2576014506136,9.172713983420996
12,260,1736,SUB-DISTRICT,Hayuliang,Urban,0,0,0,0,0,0.0,0.0
12,260,1737,SUB-DISTRICT,Manchal,Total,58,0,0,707,3371,516.1122042947566,6.531525455024485
12,260,1737,SUB-DISTRICT,Manchal,Rural,58,0,0,707,3371,516.1122042947566,6.531525455024485
12,260,1737,SUB-DISTRICT,Manchal,Urban,0,0,0,0,0,0.0,0.0
12,260,1738,SUB-DISTRICT,Goiliang,Total,31,1,0,321,1681,603.0575880190057,2.7874618169086403
12,260,1738,SUB-DISTRICT,Goiliang,Rural,31,1,0,321,1681,603.0575880190057,2.7874618169086403
12,260,1738,SUB-DISTRICT,Goiliang,Urban,0,0,0,0,0,0.0,0.0
12,260,1739,SUB-DISTRICT,Chaglagam,Total,16,2,0,241,1070,695.5838552072664,1.5382760712310768
12,260,1739,SUB-DISTRICT,Chaglagam,Rural,16,2,0,241,1070,695.5838552072664,1.5382760712310768
12,260,1739,SUB-DISTRICT,Chaglagam,Urban,0,0,0,0,0,0.0,0.0
12,260,1740,SUB-DISTRICT,Metengliang,Total,29,1,0,346,1608,289.86298080959017,5.547448644559026
12,260,1740,SUB-DISTRICT,Metengliang,Rural,29,1,0,346,1608,289.86298080959017,5.547448644559026
12,260,1740,SUB-DISTRICT,Metengliang,Urban,0,0,0,0,0,0.0,0.0
12,260,1741,SUB-DISTRICT,Kibithoo,Total,10,2,0,315,1455,607.7758768321552,2.3939745808664536
12,260,1741,SUB-DISTRICT,Kibithoo,Rural,10,2,0,315,1455,607.7758768321552,2.3939745808664536
12,260,1741,SUB-DISTRICT,Kibithoo,Urban,0,0,0,0,0,0.0,0.0
12,260,1742,SUB-DISTRICT,Walong,Total,18,7,0,277,1201,1117.4861738385855,1.074733654980753
12,260,1742,SUB-DISTRICT,Walong,Rural,18,7,0,277,1201,1117.4861738385855,1.074733654980753
12,260,1742,SUB-DISTRICT,Walong,Urban,0,0,0,0,0,0.0,0.0
12,260,1743,SUB-DISTRICT,Hawai,Total,55,7,1,1081,5009,1730.8637195480264,2.8939308990242054
13,0,0,STATE,NAGALAND,Total,1400,28,26,396002,1978502,16579.0,119.3378370227396
13,0,0,STATE,NAGALAND,Rural,1400,28,0,277491,1407536,16335.52,86.1641380256031
13,0,0,STATE,NAGALAND,Urban,0,0,26,118511,570966,243.48,2345.022178413012
13,261,0,DISTRICT,Mon,Total,131,0,2,41978,250260,1786.0,140.1231802911534
13,261,0,DISTRICT,Mon,Rural,131,0,0,35822,215816,1775.5,121.55223880597016
13,261,0,DISTRICT,Mon,Urban,0,0,2,6156,34444,10.5,3280.3809523809523
13,261,1744,SUB-DISTRICT,Naginimora,Total,6,0,1,2372,11023,183.5730791593,60.04693090338441
13,261,1744,SUB-DISTRICT,Naginimora,Rural,6,0,0,623,2907,179.57307915929994,16.18839535196247
13,261,1744,SUB-DISTRICT,Naginimora,Urban,0,0,1,1749,8116,4.0,2029.0
13,261,1745,SUB-DISTRICT,Tizit,Total,16,0,0,4205,22352,171.55316123502396,130.29197386446447
13,261,1745,SUB-DISTRICT,Tizit,Rural,16,0,0,4205,22352,171.55316123502396,130.29197386446447
13,261,1745,SUB-DISTRICT,Tizit,Urban,0,0,0,0,0,0.0,0.0
13,261,1746,SUB-DISTRICT,Hunta,Total,10,0,0,1552,8435,96.33784089714788,87.5564567510431
13,261,1746,SUB-DISTRICT,Hunta,Rural,10,0,0,1552,8435,96.33784089714788,87.5564567510431
13,261,1746,SUB-DISTRICT,Hunta,Urban,0,0,0,0,0,0.0,0.0
13,261,1747,SUB-DISTRICT,Shangnyu,Total,5,0,0,1186,6138,84.20011324806296,72.89776418609753
13,261,1747,SUB-DISTRICT,Shangnyu,Rural,5,0,0,1186,6138,84.20011324806296,72.89776418609753
13,261,1747,SUB-DISTRICT,Shangnyu,Urban,0,0,0,0,0,0.0,0.0
13,261,1748,SUB-DISTRICT,Mon Sadar,Total,18,0,1,7969,47977,290.086957912806,165.38833853544313
13,261,1748,SUB-DISTRICT,Mon Sadar,Rural,18,0,0,3562,21649,283.586957912806,76.33989997049294
13,261,1748,SUB-DISTRICT,Mon Sadar,Urban,0,0,1,4407,26328,6.5,4050.4615384615386
13,261,1749,SUB-DISTRICT,Wakching,Total,9,0,0,2242,12738,155.38111527907256,81.979074336813
13,261,1749,SUB-DISTRICT,Wakching,Rural,9,0,0,2242,12738,155.38111527907256,81.979074336813
13,261,1749,SUB-DISTRICT,Wakching,Urban,0,0,0,0,0,0.0,0.0
13,261,1750,SUB-DISTRICT,Aboi,Total,8,0,0,2596,14257,104.61209639886496,136.28443068037674
13,261,1750,SUB-DISTRICT,Aboi,Rural,8,0,0,2596,14257,104.61209639886496,136.28443068037674
13,261,1750,SUB-DISTRICT,Aboi,Urban,0,0,0,0,0,0.0,0.0
13,261,1751,SUB-DISTRICT,Longshen,Total,7,0,0,2807,20311,101.27709075136764,200.5488096993517
13,261,1751,SUB-DISTRICT,Longshen,Rural,7,0,0,2807,20311,101.27709075136764,200.5488096993517
13,261,1751,SUB-DISTRICT,Longshen,Urban,0,0,0,0,0,0.0,0.0
13,261,1752,SUB-DISTRICT,Phomching,Total,7,0,0,2063,12539,87.24309441602429,143.7248424523662
13,261,1752,SUB-DISTRICT,Phomching,Rural,7,0,0,2063,12539,87.24309441602429,143.7248424523662
13,261,1752,SUB-DISTRICT,Phomching,Urban,0,0,0,0,0,0.0,0.0
13,261,1753,SUB-DISTRICT,Chen,Total,9,0,0,3301,18656,133.73734692563607,139.4973089332598
13,261,1753,SUB-DISTRICT,Chen,Rural,9,0,0,3301,18656,133.73734692563607,139.4973089332598
13,261,1753,SUB-DISTRICT,Chen,Urban,0,0,0,0,0,0.0,0.0
13,261,1754,SUB-DISTRICT,Angjangyang,Total,11,0,0,3372,20307,101.96384532659148,199.1588286510422
13,261,1754,SUB-DISTRICT,Angjangyang,Rural,11,0,0,3372,20307,101.96384532659148,199.1588286510422
13,261,1754,SUB-DISTRICT,Angjangyang,Urban,0,0,0,0,0,0.0,0.0
13,261,1755,SUB-DISTRICT,Mopong,Total,9,0,0,2125,15377,59.700090632995376,257.5707982510391
13,261,1755,SUB-DISTRICT,Mopong,Rural,9,0,0,2125,15377,59.700090632995376,257.5707982510391
13,261,1755,SUB-DISTRICT,Mopong,Urban,0,0,0,0,0,0.0,0.0
13,261,1756,SUB-DISTRICT,Tobu,Total,4,0,0,2674,16925,109.25546790086186,154.91215520085186
13,261,1756,SUB-DISTRICT,Tobu,Rural,4,0,0,2674,16925,109.25546790086186,154.91215520085186
13,261,1756,SUB-DISTRICT,Tobu,Urban,0,0,0,0,0,0.0,0.0
13,261,1757,SUB-DISTRICT,Monyakshu,Total,12,0,0,3514,23225,107.07869991624491,216.89654448705664
13,261,1757,SUB-DISTRICT,Monyakshu,Rural,12,0,0,3514,23225,107.07869991624491,216.89654448705664
13,261,1757,SUB-DISTRICT,Monyakshu,Urban,0,0,0,0,0,0.0,0.0
13,262,0,DISTRICT,Mokokchung,Total,107,1,4,42690,194622,1614.9999999999998,120.5089783281734
13,262,0,DISTRICT,Mokokchung,Rural,107,1,0,29960,138897,1587.5,87.49417322834645
13,262,0,DISTRICT,Mokokchung,Urban,0,0,4,12730,55725,27.5,2026.3636363636365
13,262,1758,SUB-DISTRICT,Longchem,Total,16,0,0,1950,8617,157.3630238939528,54.75873421069368
13,262,1758,SUB-DISTRICT,Longchem,Rural,16,0,0,1950,8617,157.3630238939528,54.75873421069368
13,262,1758,SUB-DISTRICT,Longchem,Urban,0,0,0,0,0,0.0,0.0
13,262,1759,SUB-DISTRICT,Alongkima,Total,10,0,0,2709,11947,225.82346371035965,52.904157095576124
13,262,1759,SUB-DISTRICT,Alongkima,Rural,10,0,0,2709,11947,225.82346371035965,52.904157095576124
13,262,1759,SUB-DISTRICT,Alongkima,Urban,0,0,0,0,0,0.0,0.0
13,262,1760,SUB-DISTRICT,Tuli,Total,11,0,2,5283,23377,176.92566874597745,132.12893395114833
13,262,1760,SUB-DISTRICT,Tuli,Rural,11,0,0,2383,11097,161.92566874597745,68.53144461863259
13,262,1760,SUB-DISTRICT,Tuli,Urban,0,0,2,2900,12280,15.0,818.6666666666666
13,262,1761,SUB-DISTRICT,Changtongya,Total,7,0,1,3519,17372,113.68292937462142,152.81098134578968
13,262,1761,SUB-DISTRICT,Changtongya,Rural,7,0,0,2016,9840,105.68292937462142,93.108698426777
13,262,1761,SUB-DISTRICT,Changtongya,Urban,0,0,1,1503,7532,8.0,941.5
13,262,1762,SUB-DISTRICT,Chuchuyimlang,Total,11,0,0,3239,17832,165.28514196628493,107.88628540874772
13,262,1762,SUB-DISTRICT,Chuchuyimlang,Rural,11,0,0,3239,17832,165.28514196628493,107.88628540874772
13,262,1762,SUB-DISTRICT,Chuchuyimlang,Urban,0,0,0,0,0,0.0,0.0
13,262,1763,SUB-DISTRICT,Kubolong,Total,10,0,0,3064,12679,116.4243728671517,108.90331369418342
13,262,1763,SUB-DISTRICT,Kubolong,Rural,10,0,0,3064,12679,116.4243728671517,108.90331369418342
13,262,1763,SUB-DISTRICT,Kubolong,Urban,0,0,0,0,0,0.0,0.0
13,262,1764,SUB-DISTRICT,Mangkolemba,Total,13,1,0,3274,12957,232.66293482409205,55.69000498423316
13,262,1764,SUB-DISTRICT,Mangkolemba,Rural,13,1,0,3274,12957,232.66293482409205,55.69000498423316
13,262,1764,SUB-DISTRICT,Mangkolemba,Urban,0,0,0,0,0,0.0,0.0
13,262,1766,SUB-DISTRICT,Ongpangkong,Total,19,0,1,18219,83797,426.83246461756,196.32292982934592
13,262,1766,SUB-DISTRICT,Ongpangkong,Rural,19,0,0,9892,47884,422.33246461756,113.3798701536265
13,262,1766,SUB-DISTRICT,Ongpangkong,Urban,0,0,1,8327,35913,4.5,7980.666666666667
13,263,0,DISTRICT,Zunheboto,Total,191,0,2,27835,140757,1255.0,112.15697211155378
13,263,0,DISTRICT,Zunheboto,Rural,191,0,0,23014,113160,1239.0,91.3317191283293
13,263,0,DISTRICT,Zunheboto,Urban,0,0,2,4821,27597,16.0,1724.8125
13,263,1767,SUB-DISTRICT,V.K.,Total,9,0,0,852,3931,61.81409665710777,63.5939083896325
13,263,1767,SUB-DISTRICT,V.K.,Rural,9,0,0,852,3931,61.81409665710777,63.5939083896325
13,263,1767,SUB-DISTRICT,V.K.,Urban,0,0,0,0,0,0.0,0.0
13,263,1768,SUB-DISTRICT,Akuluto,Total,10,0,0,1423,6612,84.01812642094393,78.6973035660525
13,263,1768,SUB-DISTRICT,Akuluto,Rural,10,0,0,1423,6612,84.01812642094393,78.6973035660525
13,263,1768,SUB-DISTRICT,Akuluto,Urban,0,0,0,0,0,0.0,0.0
13,263,1769,SUB-DISTRICT,Suruhuto,Total,14,0,0,2782,13957,108.1788282730824,129.0178514853895
13,263,1769,SUB-DISTRICT,Suruhuto,Rural,14,0,0,2782,13957,108.1788282730824,129.0178514853895
13,263,1769,SUB-DISTRICT,Suruhuto,Urban,0,0,0,0,0,0.0,0.0
13,263,1770,SUB-DISTRICT,Asuto,Total,27,0,0,1546,7598,73.53155690249696,103.32978546986251
13,263,1770,SUB-DISTRICT,Asuto,Rural,27,0,0,1546,7598,73.53155690249696,103.32978546986251
13,263,1770,SUB-DISTRICT,Asuto,Urban,0,0,0,0,0,0.0,0.0
13,263,1771,SUB-DISTRICT,Aghunato,Total,28,0,0,3496,18350,116.41369468133988,157.62750293450955
13,263,1771,SUB-DISTRICT,Aghunato,Rural,28,0,0,3496,18350,116.41369468133988,157.62750293450955
13,263,1771,SUB-DISTRICT,Aghunato,Urban,0,0,0,0,0,0.0,0.0
13,263,1772,SUB-DISTRICT,Zunheboto Sadar,Total,23,0,1,6703,35977,129.0840529878615,278.70987288711115
13,263,1772,SUB-DISTRICT,Zunheboto Sadar,Rural,23,0,0,2729,13344,117.0840529878615,113.96940624683891
13,263,1772,SUB-DISTRICT,Zunheboto Sadar,Urban,0,0,1,3974,22633,12.0,1886.0833333333333
13,263,1773,SUB-DISTRICT,Atoizu,Total,17,0,0,1731,8740,82.60824215419659,105.80058081475588
13,263,1773,SUB-DISTRICT,Atoizu,Rural,17,0,0,1731,8740,82.60824215419659,105.80058081475588
13,263,1773,SUB-DISTRICT,Atoizu,Urban,0,0,0,0,0,0.0,0.0
13,263,1774,SUB-DISTRICT,Akuhaito,Total,5,0,0,734,3876,47.29067170005624,81.9611957424447
13,263,1774,SUB-DISTRICT,Akuhaito,Rural,5,0,0,734,3876,47.29067170005624,81.9611957424447
13,263,1774,SUB-DISTRICT,Akuhaito,Urban,0,0,0,0,0,0.0,0.0
13,263,1775,SUB-DISTRICT,Pughoboto,Total,10,0,0,1931,8943,118.661339204059,75.36574304644364
13,263,1775,SUB-DISTRICT,Pughoboto,Rural,10,0,0,1931,8943,118.661339204059,75.36574304644364
13,263,1775,SUB-DISTRICT,Pughoboto,Urban,0,0,0,0,0,0.0,0.0
13,263,1776,SUB-DISTRICT,Ghathashi,Total,13,0,0,1658,7967,140.05816534506704,56.88350965023264
13,263,1776,SUB-DISTRICT,Ghathashi,Rural,13,0,0,1658,7967,140.05816534506704,56.88350965023264
13,263,1776,SUB-DISTRICT,Ghathashi,Urban,0,0,0,0,0,0.0,0.0
13,263,1777,SUB-DISTRICT,Satakha,Total,19,0,1,2984,15103,138.47472465936636,109.06683538928736
13,263,1777,SUB-DISTRICT,Satakha,Rural,19,0,0,2137,10139,134.47472465936636,75.39706830174055
13,263,1777,SUB-DISTRICT,Satakha,Urban,0,0,1,847,4964,4.0,1241.0
13,263,1778,SUB-DISTRICT,Saptiqa,Total,5,0,0,1034,5163,61.42455086358648,84.0543386546879
13,263,1778,SUB-DISTRICT,Saptiqa,Rural,5,0,0,1034,5163,61.42455086358648,84.0543386546879
13,263,1778,SUB-DISTRICT,Saptiqa,Urban,0,0,0,0,0,0.0,0.0
13,263,1779,SUB-DISTRICT,Satoi,Total,11,0,0,961,4540,93.44195015083602,48.58631474055746
13,263,1779,SUB-DISTRICT,Satoi,Rural,11,0,0,961,4540,93.44195015083602,48.58631474055746
13,263,1779,SUB-DISTRICT,Satoi,Urban,0,0,0,0,0,0.0,0.0
13,264,0,DISTRICT,Wokha,Total,151,2,1,31891,166343,1627.9999999999998,102.17628992628994
13,264,0,DISTRICT,Wokha,Rural,151,2,0,25618,131339,1611.0,81.52638112973308
13,264,0,DISTRICT,Wokha,Urban,0,0,1,6273,35004,17.0,2059.058823529412
13,264,1780,SUB-DISTRICT,Changpang,Total,20,0,0,1247,5397,188.70473946793047,28.60023555962247
13,264,1780,SUB-DISTRICT,Changpang,Rural,20,0,0,1247,5397,188.70473946793047,28.60023555962247
13,264,1780,SUB-DISTRICT,Changpang,Urban,0,0,0,0,0,0.0,0.0
13,264,1781,SUB-DISTRICT,Aitepyong,Total,9,0,0,2800,16194,141.01324940849432,114.84027258380809
13,264,1781,SUB-DISTRICT,Aitepyong,Rural,9,0,0,2800,16194,141.01324940849432,114.84027258380809
13,264,1781,SUB-DISTRICT,Aitepyong,Urban,0,0,0,0,0,0.0,0.0
13,264,1782,SUB-DISTRICT,Bhandari,Total,31,0,0,3739,17124,332.13116128193604,51.55794455993232
13,264,1782,SUB-DISTRICT,Bhandari,Rural,31,0,0,3739,17124,332.13116128193604,51.55794455993232
13,264,1782,SUB-DISTRICT,Bhandari,Urban,0,0,0,0,0,0.0,0.0
13,264,1783,SUB-DISTRICT,Baghty,Total,4,0,0,552,2697,41.538543230629415,64.92765008695115
13,264,1783,SUB-DISTRICT,Baghty,Rural,4,0,0,552,2697,41.538543230629415,64.92765008695115
13,264,1783,SUB-DISTRICT,Baghty,Urban,0,0,0,0,0,0.0,0.0
13,264,1784,SUB-DISTRICT,Sungro,Total,8,0,0,2292,13046,100.6701175160907,129.591584095596
13,264,1784,SUB-DISTRICT,Sungro,Rural,8,0,0,2292,13046,100.6701175160907,129.591584095596
13,264,1784,SUB-DISTRICT,Sungro,Urban,0,0,0,0,0,0.0,0.0
13,264,1785,SUB-DISTRICT,Sanis,Total,8,0,0,1300,7155,89.65800574275751,79.80324724742134
13,264,1785,SUB-DISTRICT,Sanis,Rural,8,0,0,1300,7155,89.65800574275751,79.80324724742134
13,264,1785,SUB-DISTRICT,Sanis,Urban,0,0,0,0,0,0.0,0.0
13,264,1786,SUB-DISTRICT,Lotsu,Total,8,0,0,1203,6338,72.90531106528512,86.93468153951719
13,264,1786,SUB-DISTRICT,Lotsu,Rural,8,0,0,1203,6338,72.90531106528512,86.93468153951719
13,264,1786,SUB-DISTRICT,Lotsu,Urban,0,0,0,0,0,0.0,0.0
13,264,1787,SUB-DISTRICT,Ralan,Total,17,0,0,2061,8627,66.77737916389485,129.19045503158114
13,264,1787,SUB-DISTRICT,Ralan,Rural,17,0,0,2061,8627,66.77737916389485,129.19045503158114
13,264,1787,SUB-DISTRICT,Ralan,Urban,0,0,0,0,0,0.0,0.0
13,264,1788,SUB-DISTRICT,Wozhuro,Total,10,0,0,1734,8680,146.8022467648578,59.1271604575868
13,264,1788,SUB-DISTRICT,Wozhuro,Rural,10,0,0,1734,8680,146.8022467648578,59.1271604575868
13,264,1788,SUB-DISTRICT,Wozhuro,Urban,0,0,0,0,0,0.0,0.0
13,264,1789,SUB-DISTRICT,Wokha Sadar,Total,20,1,1,10878,58186,265.7498966985159,218.9502262196926
13,264,1789,SUB-DISTRICT,Wokha Sadar,Rural,20,1,0,4605,23182,248.7498966985159,93.19400855107294
13,264,1789,SUB-DISTRICT,Wokha Sadar,Urban,0,0,1,6273,35004,17.0,2059.058823529412
13,264,1790,SUB-DISTRICT,Englan,Total,9,1,0,2220,12856,74.1207717152609,173.44665607890653
13,264,1790,SUB-DISTRICT,Englan,Rural,9,1,0,2220,12856,74.1207717152609,173.44665607890653
13,264,1790,SUB-DISTRICT,Englan,Urban,0,0,0,0,0,0.0,0.0
13,264,1791,SUB-DISTRICT,Chukitong,Total,7,0,0,1865,10043,107.92857794434696,93.0522776384457
13,264,1791,SUB-DISTRICT,Chukitong,Rural,7,0,0,1865,10043,107.92857794434696,93.0522776384457
13,264,1791,SUB-DISTRICT,Chukitong,Urban,0,0,0,0,0,0.0,0.0
13,265,0,DISTRICT,Dimapur,Total,219,3,7,78605,378811,927.0,408.6418554476807
13,265,0,DISTRICT,Dimapur,Rural,219,3,0,36505,180942,859.87,210.4294835265796
13,265,0,DISTRICT,Dimapur,Urban,0,0,7,42100,197869,67.13,2947.54953076121
13,265,1792,SUB-DISTRICT,Niuland,Urban,0,0,0,0,0,0.0,0.0
13,265,1793,SUB-DISTRICT,Aquqhnaqua,Total,39,0,0,2219,9193,30.573259525506067,300.6875989892619
13,265,1793,SUB-DISTRICT,Aquqhnaqua,Rural,39,0,0,2219,9193,30.573259525506067,300.6875989892619
13,265,1793,SUB-DISTRICT,Aquqhnaqua,Urban,0,0,0,0,0,0.0,0.0
13,265,1794,SUB-DISTRICT,Kuhoboto,Total,23,0,0,2749,12519,23.84219481247945,525.0774980433982
13,265,1794,SUB-DISTRICT,Kuhoboto,Rural,23,0,0,2749,12519,23.84219481247945,525.0774980433982
13,265,1794,SUB-DISTRICT,Kuhoboto,Urban,0,0,0,0,0,0.0,0.0
13,265,1795,SUB-DISTRICT,Nihokhu,Total,10,0,0,1689,8699,69.99647383862528,124.27768890266212
13,265,1795,SUB-DISTRICT,Nihokhu,Rural,10,0,0,1689,8699,69.99647383862528,124.27768890266212
13,265,1795,SUB-DISTRICT,Nihokhu,Urban,0,0,0,0,0,0.0,0.0
13,265,1796,SUB-DISTRICT,Dimapur Sadar,Total,11,0,3,36444,169613,31.45801005116532,5391.7269313644
13,265,1796,SUB-DISTRICT,Dimapur Sadar,Rural,11,0,0,4695,23998,13.328010051165316,1800.5688702119317
